@RELATION activity
@ATTRIBUTE word1 NUMERIC
@ATTRIBUTE word2 NUMERIC
@ATTRIBUTE word3 NUMERIC
@ATTRIBUTE word4 NUMERIC
@ATTRIBUTE word5 NUMERIC
@ATTRIBUTE word6 NUMERIC
@ATTRIBUTE word7 NUMERIC
@ATTRIBUTE word8 NUMERIC
@ATTRIBUTE word9 NUMERIC
@ATTRIBUTE word10 NUMERIC
@ATTRIBUTE word11 NUMERIC
@ATTRIBUTE word12 NUMERIC
@ATTRIBUTE word13 NUMERIC
@ATTRIBUTE word14 NUMERIC
@ATTRIBUTE word15 NUMERIC
@ATTRIBUTE word16 NUMERIC
@ATTRIBUTE word17 NUMERIC
@ATTRIBUTE word18 NUMERIC
@ATTRIBUTE word19 NUMERIC
@ATTRIBUTE word20 NUMERIC
@ATTRIBUTE word21 NUMERIC
@ATTRIBUTE word22 NUMERIC
@ATTRIBUTE word23 NUMERIC
@ATTRIBUTE word24 NUMERIC
@ATTRIBUTE word25 NUMERIC
@ATTRIBUTE word26 NUMERIC
@ATTRIBUTE word27 NUMERIC
@ATTRIBUTE word28 NUMERIC
@ATTRIBUTE word29 NUMERIC
@ATTRIBUTE word30 NUMERIC
@ATTRIBUTE word31 NUMERIC
@ATTRIBUTE word32 NUMERIC
@ATTRIBUTE word33 NUMERIC
@ATTRIBUTE word34 NUMERIC
@ATTRIBUTE word35 NUMERIC
@ATTRIBUTE word36 NUMERIC
@ATTRIBUTE word37 NUMERIC
@ATTRIBUTE word38 NUMERIC
@ATTRIBUTE word39 NUMERIC
@ATTRIBUTE word40 NUMERIC
@ATTRIBUTE word41 NUMERIC
@ATTRIBUTE word42 NUMERIC
@ATTRIBUTE word43 NUMERIC
@ATTRIBUTE word44 NUMERIC
@ATTRIBUTE word45 NUMERIC
@ATTRIBUTE word46 NUMERIC
@ATTRIBUTE word47 NUMERIC
@ATTRIBUTE word48 NUMERIC
@ATTRIBUTE word49 NUMERIC
@ATTRIBUTE word50 NUMERIC
@ATTRIBUTE word51 NUMERIC
@ATTRIBUTE word52 NUMERIC
@ATTRIBUTE word53 NUMERIC
@ATTRIBUTE word54 NUMERIC
@ATTRIBUTE word55 NUMERIC
@ATTRIBUTE word56 NUMERIC
@ATTRIBUTE word57 NUMERIC
@ATTRIBUTE word58 NUMERIC
@ATTRIBUTE word59 NUMERIC
@ATTRIBUTE word60 NUMERIC
@ATTRIBUTE word61 NUMERIC
@ATTRIBUTE word62 NUMERIC
@ATTRIBUTE word63 NUMERIC
@ATTRIBUTE word64 NUMERIC
@ATTRIBUTE word65 NUMERIC
@ATTRIBUTE word66 NUMERIC
@ATTRIBUTE word67 NUMERIC
@ATTRIBUTE word68 NUMERIC
@ATTRIBUTE word69 NUMERIC
@ATTRIBUTE word70 NUMERIC
@ATTRIBUTE word71 NUMERIC
@ATTRIBUTE word72 NUMERIC
@ATTRIBUTE word73 NUMERIC
@ATTRIBUTE class {0,1}
@DATA
219.06,0.74497,0.071809,0.25681,4.4182,0.23687,0.10295,-0.23875,1.2955,0.50734,0.038457,-6.0304,2.079,-0.51217,1.1247,-0.56231,0.29192,-0.033595,-0.21076,0.21557,-0.14562,0.078814,-0.047178,-0.041691,0.057659,0.010257,-0.077248,0.039318,0.067874,-0.083323,0.023189,-0.01242,0.058802,-0.068576,-0.006694,0.088025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7549e-05,0.0004706,-0.039668,-0.1593,-0.46069,-0.23922,1.2398,0.99712,-0.15944,1.5709,1.9392,1.3137,1.9135,1.2144,1.9068,1.064,0.78906,-0.68465,-1.672,-1.3051,-1.178,-0.97665,-0.79539,-0.53357,-0.33164,-0.18058,-0.020224,0.044624,0.17506,0
216.54,0.49259,0.048881,0.17864,3.1823,0.2003,0.097846,-0.2858,1.3289,0.47022,0.034022,-6.5439,1.6495,0.076939,0.73165,-0.27393,0.29495,0.12118,-0.14789,0.027608,0.031455,-0.075568,0.07468,-0.078489,-0.0049329,0.070895,-0.052894,0.0082959,0.014987,-0.018704,0.0076344,0.0071688,0.022185,-0.054602,0.0037849,0.063831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00048439,-0.005464,-0.029188,-0.14091,-0.71063,-0.74404,-0.15408,0.11466,1.077,0.80085,0.39899,0.4359,1.6778,-0.04014,0.42694,1.0912,-0.70858,-0.45893,-1.4223,-1.2677,-1.1305,-0.98551,-0.80674,-0.60933,-0.44399,-0.26874,-0.12505,-0.038667,0.069756,0
189.86,0.83529,0.086471,0.28445,4.733,0.21733,0.092024,-0.24959,1.1913,0.45539,0.016896,-6.2213,2.4132,-0.39772,1.0658,-0.80963,0.28317,0.10487,-0.21768,0.1383,-0.14731,0.097533,0.014506,-0.028163,-0.0099642,0.048479,-0.093595,-0.018054,0.14694,-0.12479,0.069654,-0.059314,0.060813,-0.033452,-0.041156,0.10785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012727,0.00071351,0.016066,0.011852,0.029128,1.6231,1.4467,0.39369,2.0701,1.7024,-0.17378,1.2506,0.77342,1.0988,1.3245,-1.3047,-0.72321,-1.4343,-1.1511,-1.0841,-0.90387,-0.68433,-0.47704,-0.26108,-0.15126,-0.0042465,0.071398,0.16631,0
165.25,0.69024,0.069988,0.32456,-1.6615,0.35337,0.107,-0.26342,1.32,0.58041,0.023742,-8.6941,2.7895,-0.87062,0.14106,-0.17601,-0.4768,0.12046,-0.20364,0.017124,0.047982,-0.10239,0.18814,-0.13146,0.0029761,0.019371,-0.087159,0.057561,0.07669,-0.10304,0.063057,0.029524,-0.073107,0.030134,0.01835,-0.036065,0.0,0.0,0.0,0.0,0.0,-4.6253e-05,-0.0011207,-0.0034965,-0.011806,0.040961,0.22768,0.66629,1.2444,1.6235,1.6622,1.5827,1.424,1.6234,1.8378,1.5664,1.685,1.3873,1.2511,0.3171,0.15888,-0.55133,-1.3953,-0.94254,-0.92486,-0.8286,-0.65957,-0.59112,-0.4965,-0.38726,-0.29018,-0.22084,-0.152,0
172.03,0.63087,0.020435,0.10932,0.092009,0.45646,0.11377,-0.24812,1.2833,0.56458,0.072972,-8.9559,2.7531,-0.94487,-0.061479,-0.06835,-0.30233,0.12858,-0.18009,-0.01964,0.12033,-0.14179,0.13009,-0.12133,-0.0416,0.046554,-0.076689,0.069478,0.070567,-0.11392,0.10325,-0.0051364,-0.053663,0.04619,-0.022496,0.0010881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002761,0.0031787,0.055967,0.23172,0.51306,0.79588,1.0781,1.5784,1.5116,1.0682,0.98657,1.0943,1.2223,1.0136,0.3829,0.43027,0.017367,1.2748,-0.55967,-1.365,-0.94901,-0.92827,-0.84367,-0.65512,-0.57254,-0.47161,-0.3639,-0.28792,-0.21483,-0.12196,0
131.71,0.70423,0.025271,0.12664,0.63272,0.37073,0.10852,-0.25743,0.87606,0.23505,0.059081,-8.7457,3.6681,-1.5157,0.83435,-0.27579,-0.95223,0.45312,-0.19296,0.026183,0.087704,-0.056071,0.16781,-0.1467,-0.0072085,0.097427,-0.24414,0.16391,-0.022547,-0.059123,0.075244,-0.013605,-0.056609,0.10157,-0.050728,0.008625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010871,-0.26424,-0.89868,-1.5544,-1.2455,-0.86365,-0.99547,-0.91509,-0.84204,-0.91189,-0.83828,-0.96295,-0.84026,-0.87652,-0.74553,-0.37943,-0.35137,-2.1622,-1.7673,-0.19267,-0.54478,-0.33485,-0.13227,-0.4016,-0.24284,-0.11871,-0.11655,-0.046076,-0.025798,0
164.35,0.50289,0.034873,0.23164,-2.2794,0.27005,0.066203,-0.22073,1.294,0.5635,0.1109,-9.1449,2.8345,-1.1958,-0.28087,0.090705,-0.40758,-0.1706,-0.0058254,0.084507,0.068408,-0.082135,0.079493,-0.08426,-0.054938,0.0085651,-0.037934,-0.0075033,0.11956,-0.037383,0.0029477,0.027272,-0.0073763,-0.039289,0.042084,-0.0042335,0.0,0.0,0.0,0.0,0.0,4.4162e-05,0.0014611,0.0026711,0.026739,0.12215,0.31147,0.60832,0.98839,1.1537,1.4058,1.4756,1.3115,1.2042,1.5476,1.1332,1.6449,1.0752,1.2653,-0.44207,0.54659,-0.53886,-1.2802,-0.86516,-0.81984,-0.78313,-0.63031,-0.50151,-0.46258,-0.39226,-0.2921,-0.21622,-0.14597,0
188.63,0.48057,0.051468,0.18705,0.24173,0.22396,0.10304,-0.24097,1.3917,0.54428,0.035762,-8.9018,2.6332,-0.86268,-0.035894,-0.061485,-0.34538,-0.014607,-0.10999,0.002482,0.072838,-0.0782,0.13505,-0.088196,0.025816,-0.003105,-0.077561,0.04275,0.079436,-0.079776,0.032551,0.028701,-0.065789,0.038167,0.0064402,-0.031791,0.0,0.0,0.0,0.0,0.0,0.0,-6.1361e-05,0.00053801,-0.001127,0.024842,0.20066,0.5819,1.0269,1.3266,1.2375,1.1793,1.241,1.3406,1.3236,1.4591,0.81127,1.0475,1.0634,0.92161,0.067124,-0.50137,-1.3965,-1.0546,-1.0077,-0.89858,-0.70148,-0.58184,-0.48976,-0.36674,-0.26543,-0.185,-0.077708,0
182.05,0.71909,0.051471,0.23738,-1.5359,0.31113,0.10879,-0.26227,1.3607,0.56283,0.068763,-8.8488,2.8993,-1.0384,0.19082,-0.15358,-0.39905,0.072499,-0.12944,0.047322,0.035186,-0.10111,0.12768,-0.11221,-0.0014725,0.034409,-0.066134,0.043043,0.05934,-0.068718,0.051972,0.01408,-0.056164,0.0378,-0.0079139,-0.010799,0.0,0.0,0.0,0.0,0.0,0.0,-0.00092238,-0.0025175,-0.0034879,0.030724,0.17842,0.50498,0.84548,1.0913,1.3312,0.98036,0.7442,0.69945,1.1351,0.88693,0.88036,0.74388,0.68056,0.13731,0.49415,-0.5892,-1.4775,-1.0335,-1.0099,-0.88501,-0.68762,-0.59202,-0.47378,-0.35404,-0.23777,-0.13189,-0.056374,0
137.42,0.85315,0.052122,0.34055,-2.7693,0.43609,0.091867,-0.25536,1.1405,0.60735,0.050418,-8.5717,3.8827,-1.7581,0.073614,0.051215,-0.65728,0.010986,-0.12982,0.10589,0.12898,-0.080749,-0.031254,-0.084047,0.0698,-0.049076,-0.10242,0.15697,-0.0033475,-0.043774,0.067504,-0.026785,-0.0060785,0.0059077,-0.039045,0.037908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063407,0.10336,0.3651,0.86776,1.5877,2.1041,1.9146,1.9341,0.72095,1.789,1.7346,1.9652,1.7558,2.3633,0.59468,0.66299,-0.36389,-0.80212,-1.4517,-0.76568,-0.86094,-0.82144,-0.56871,-0.49951,-0.45989,-0.35374,-0.26506,-0.1799,-0.073273,0
164.81,0.69939,0.056725,0.28997,-1.3487,0.30395,0.095486,-0.25866,1.301,0.55757,0.027401,-8.886,2.9671,-0.88285,-0.084808,-0.1258,-0.39855,0.060478,-0.17864,0.022576,0.10818,-0.17336,0.1776,-0.04058,-0.072356,0.074614,-0.090973,0.027982,0.11086,-0.13076,0.04125,0.038681,-0.074869,0.060359,0.0067898,-0.051425,0.0,0.0,0.0,0.0,0.0,0.0,0.00028356,0.00026217,0.019892,0.087655,0.1306,0.21906,1.0655,1.5133,1.7205,0.75219,1.5655,1.7031,1.5165,1.9299,2.0691,2.0053,0.52206,0.27007,-0.045694,-0.56681,-1.3617,-0.9107,-0.89373,-0.82586,-0.68209,-0.61222,-0.50103,-0.38949,-0.30639,-0.20303,-0.13115,0
212.42,0.64948,0.099304,0.30248,4.3698,0.22829,0.12657,-0.23827,1.584,0.45203,0.012045,-7.9392,2.2919,-0.56758,0.22697,-0.26753,0.3515,0.016857,-0.11341,-0.004685,-0.12956,0.021201,-0.040017,-0.04025,0.14113,-0.087101,0.030419,0.027708,-0.08545,0.070137,0.017448,-0.059551,0.055628,-0.049267,0.031977,-0.0057766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010341,0.0037421,0.0069772,-0.069423,-0.23634,-0.42706,-0.43822,-0.20966,0.49931,0.4958,0.0095738,0.19275,0.27963,0.14163,-0.32834,0.19825,-0.10794,0.44902,-0.6198,-1.526,-1.1851,-1.1292,-0.9043,-0.71711,-0.57569,-0.37055,-0.1922,-0.11144,-0.047674,0.082752,0
177.75,0.81679,0.11711,0.31717,6.1132,0.21384,0.12236,-0.27198,1.7218,0.40974,0.052443,-7.7931,2.6808,-0.70069,0.47216,-0.30121,0.3093,-0.096729,-0.048386,-0.023186,-0.057436,-0.052061,-0.058163,-0.10403,0.24412,-0.079923,0.0033765,-0.0009909,-0.060292,0.087049,-0.034768,-0.0094925,0.015746,-0.0036248,0.014404,-0.019447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066107,-0.015276,-0.023961,-0.18157,-0.55078,-1.1008,-0.32548,1.2206,-0.45311,-0.24169,-0.083608,0.071754,0.070909,-0.11607,-0.5326,0.33895,-0.57655,-0.70088,-0.62306,-1.3108,-1.0126,-1.048,-0.86387,-0.70312,-0.55679,-0.35228,-0.24291,-0.15211,-0.094099,0.00594,0
221.8,0.6851,0.11106,0.32215,4.5379,0.27856,0.12976,-0.25591,1.6042,0.46483,0.038999,-7.94,2.261,-0.30552,0.29607,-0.31688,0.27669,-0.02686,-0.070311,-0.056355,-0.12762,0.066209,-0.041234,-0.041577,0.14171,-0.072565,-0.0044425,0.042337,-0.071153,0.067168,-0.011375,-0.032769,0.047867,-0.053287,0.040223,-0.0071892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00078541,-0.0030328,-0.005088,-0.062699,-0.15808,-0.23515,0.11482,0.1965,0.45208,-0.019637,0.25083,0.061121,0.35239,-0.01949,0.053049,0.34798,0.025555,-0.071942,-0.56579,-1.558,-1.2531,-1.1668,-0.95989,-0.77932,-0.58365,-0.39443,-0.23275,-0.097378,-0.029925,0.056075,0
235.3,0.60364,0.0968,0.3043,5.668,0.29135,0.11923,-0.24126,1.5777,0.45532,0.016768,-8.0055,2.1233,-0.20633,0.23295,-0.13069,0.30519,-0.047011,-0.069954,-0.048112,-0.072393,-0.034278,0.0069145,-0.01831,0.098379,-0.086434,0.045701,0.011774,-0.069856,0.087816,-0.03942,-0.030521,0.061907,-0.06061,0.042724,-0.015364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005517,-0.0034081,0.010697,0.089169,0.24117,0.29726,0.32798,-0.12359,0.0020183,-0.19919,0.12901,0.46111,-0.051237,-0.17157,0.16467,-0.28242,-0.028316,-0.61973,-1.6052,-1.3117,-1.1878,-0.97239,-0.747,-0.53604,-0.31835,-0.1667,-0.046296,0.053379,0.1298,0
225.23,0.45794,0.040909,0.14227,3.7171,0.27038,0.10499,-0.31568,1.4095,0.47311,0.067202,-9.9097,3.4826,-0.72221,0.39589,-0.12248,-0.49543,0.26757,-0.046241,-0.0027426,0.032496,-0.12576,0.097034,-0.048436,-0.017631,0.075413,-0.09868,0.040547,0.025016,-0.048748,0.043977,-0.013084,0.0020217,0.011324,-0.02333,0.016993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014206,-0.00044655,0.008065,0.053747,0.21174,0.28638,0.31163,0.11354,0.44746,1.1012,0.3502,0.78213,1.2293,0.85738,0.3467,0.41986,-0.14019,-0.65607,-0.43572,-1.3971,-1.1825,-1.0594,-0.92739,-0.78379,-0.59746,-0.43862,-0.33348,-0.20886,-0.11334,-0.012029,0
262.9,0.59429,0.10306,0.31993,3.1231,0.28964,0.12189,-0.23176,1.6056,0.47053,0.034837,-9.0295,3.6321,-1.3194,0.5852,-0.21895,-0.52868,0.38273,-0.18363,0.10357,0.015025,-0.20296,0.23517,-0.095835,-0.046382,0.14325,-0.13164,0.038409,0.021174,-0.03486,0.039632,-0.034367,0.02556,-0.0030775,-0.028127,0.040591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018306,0.01066,0.014388,0.0066201,0.027642,0.07794,0.18988,0.06368,0.1693,-0.060917,0.41022,0.53388,0.12096,0.45826,-0.084165,-0.18569,0.56922,-0.58624,-1.6605,-1.3228,-1.1614,-0.95443,-0.68891,-0.48778,-0.32065,-0.18675,-0.07793,-0.0025067,0.044535,0
275.26,0.63514,0.079848,0.28518,2.8585,0.26821,0.12579,-0.24269,1.5374,0.44087,0.074869,-9.2995,3.5511,-1.2198,0.46344,0.1243,-0.37751,0.16378,-0.19858,0.14146,0.10057,-0.23207,0.10363,-0.0048642,-0.026674,0.087698,-0.083235,0.027518,0.023119,-0.048999,0.02914,-0.0013137,0.0030689,-0.0059552,-0.0078616,0.018673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0876e-05,-0.010228,-0.0080807,0.026834,0.16335,0.18616,-0.40863,0.19887,0.30491,0.24759,-0.26571,0.35873,0.37883,0.42284,-0.35993,-0.28813,-0.67521,-1.7197,-1.4102,-1.2297,-0.95937,-0.65773,-0.4324,-0.22675,-0.093989,0.022963,0.10745,0.16103,0
266.11,0.87861,0.1347,0.42926,5.9174,0.33151,0.13802,-0.26669,1.5863,0.45172,0.023294,-8.5633,4.4081,-1.2037,0.23247,-0.042176,-0.31771,0.2438,-0.27343,0.15138,0.11294,-0.26627,0.16008,-0.016854,-0.057547,0.11931,-0.12093,0.052182,0.030767,-0.075212,0.054787,-0.0016907,-0.019795,0.012974,-0.018159,0.026631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008942,0.0035562,0.018164,0.060213,0.11022,0.39013,0.24907,0.13948,0.36392,0.15667,0.12299,0.040236,1.7325,-0.088876,-0.52712,0.14376,-0.82348,-1.8904,-1.4135,-1.1568,-0.9281,-0.59889,-0.30339,-0.10165,0.039184,0.1013,0.17802,0.18077,0
220.58,0.77019,0.11175,0.36174,4.5547,0.31601,0.1244,-0.29695,1.3939,0.47958,0.015902,-9.1284,3.8751,-0.90107,0.65686,-0.29816,-0.53111,0.40116,-0.22117,0.041382,0.081041,-0.18516,0.17193,-0.066016,-0.047124,0.1113,-0.094803,0.04533,-0.0059919,-0.034606,0.039369,-0.01788,0.023906,-0.017452,-0.022597,0.044229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032397,0.0181,0.10546,0.28383,0.5138,1.2963,1.1208,0.31478,1.1094,0.85108,0.22912,0.26485,0.78402,1.1572,-1.1291,-0.75319,-0.65035,-1.5978,-1.3051,-1.1246,-0.89926,-0.68483,-0.52473,-0.31117,-0.12767,-0.074676,0.021153,0.1043,0
292.24,0.33677,0.058953,0.24258,1.9232,0.25464,0.12107,-0.28477,1.5508,0.47842,0.044968,-9.9951,2.8689,-1.0816,0.44011,-0.081939,-0.30156,0.29512,-0.21789,0.10689,0.063904,-0.225,0.17,-0.030638,-0.056743,0.11153,-0.093069,0.035267,0.018215,-0.054973,0.053757,-0.03176,0.010631,0.01595,-0.036343,0.035323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.973e-05,-0.00045468,-0.0013192,0.023353,0.080305,0.19449,0.1776,-0.073096,0.42659,0.016533,0.53961,-0.021501,0.20793,0.50163,0.13991,-0.47734,0.38814,-0.53683,-1.6441,-1.3917,-1.1904,-0.97478,-0.72904,-0.51956,-0.34439,-0.18778,-0.079687,0.018006,0.093744,0
125.4,0.70263,0.052502,0.27131,-5.4935,0.46883,0.10735,-0.22514,1.3522,0.52732,0.14636,-8.3665,2.8615,-1.4457,0.82975,-0.35907,-0.35536,-0.34882,-0.38267,0.077344,0.39842,-0.39526,0.31442,-0.14504,-0.16519,0.031988,0.12542,-0.17832,0.068397,0.19618,-0.14442,0.15286,-0.18151,0.096286,-0.036466,-0.058773,0.0,0.0,0.0,0.0,0.0,-0.0012319,-0.0035543,-0.0076887,0.058996,0.42297,1.112,1.7138,1.8967,1.6194,0.93951,1.0038,0.50292,1.0839,1.3949,1.7314,1.4685,1.7875,1.8774,0.48118,0.93524,-0.34495,-1.0512,-0.82974,-0.88363,-0.77677,-0.64602,-0.57149,-0.47694,-0.4885,-0.40166,-0.25937,-0.28981,0
124.78,0.64479,0.058653,0.25452,-4.4926,0.42343,0.13524,-0.26132,1.3193,0.52019,0.11157,-8.6676,2.7448,-1.1436,1.0902,-0.55409,-0.30749,-0.41743,-0.32426,0.13408,0.13296,-0.14101,0.27724,-0.092313,-0.16418,0.062841,0.068756,-0.19321,0.11534,0.11067,-0.065395,0.0704,-0.12,0.090764,-0.093101,0.01216,0.0,0.0,0.0,0.0,4.9635e-05,7.8182e-05,-0.0018268,-0.0042113,0.075948,0.37787,1.0123,1.507,1.9945,1.073,0.83988,0.37949,0.73116,1.0023,1.6754,1.4345,1.1404,1.0291,1.8846,0.16232,0.2051,-0.31229,-0.99763,-0.83839,-0.85421,-0.69785,-0.56915,-0.54551,-0.48873,-0.46488,-0.41292,-0.31087,-0.30672,0
117.3,0.71031,0.054926,0.28126,-5.0877,0.47261,0.11578,-0.22294,1.4019,0.53323,0.20147,-8.2998,2.9042,-1.4923,0.61666,-0.41216,-0.31269,-0.36429,-0.27259,0.17231,0.30682,-0.45688,0.30252,-0.22625,-0.10317,0.023825,0.1762,-0.27014,0.11514,0.20547,-0.19997,0.25623,-0.22226,0.089408,-0.067966,0.0042872,0.0,0.0,0.0,0.0,-0.00031633,-0.0015097,-0.00098743,0.00013505,0.10621,0.43922,1.1355,1.6921,1.4915,0.87799,0.9713,1.1673,0.78601,0.10295,1.3919,1.6534,1.1673,1.6009,1.9596,0.7459,0.70022,-0.30076,-0.96982,-0.74484,-0.77654,-0.71155,-0.59239,-0.53042,-0.47916,-0.49857,-0.41674,-0.31835,-0.32538,0
117.3,0.83981,0.064068,0.32713,-6.6363,0.49251,0.1132,-0.24582,1.4109,0.55174,0.18229,-8.4359,2.9654,-1.4089,0.77236,-0.33482,-0.43439,-0.47906,-0.28579,0.1572,0.21367,-0.36977,0.3639,-0.1857,-0.1223,0.015657,0.060569,-0.20832,0.16486,0.19274,-0.17306,0.20278,-0.19098,0.075745,-0.049225,-0.01212,0.0,0.0,0.0,0.0,0.00031552,0.0022872,0.004551,0.0050671,0.098129,0.40783,1.2372,1.6179,1.692,1.5714,1.2123,1.028,0.72768,0.69249,1.4987,1.647,1.4635,0.98493,1.5744,0.81004,0.14781,-0.35642,-1.0571,-0.79003,-0.84405,-0.74782,-0.59592,-0.54817,-0.514,-0.53641,-0.42316,-0.31343,-0.35073,0
99.862,0.78871,0.035387,0.12684,-7.1223,0.45657,0.096801,-0.23782,1.5897,0.40691,0.31185,-8.7868,2.997,-1.4764,0.82109,-0.39534,-0.36356,-0.39049,-0.41675,0.23802,0.12875,-0.28497,0.15124,-0.1061,-0.29185,0.046005,0.18491,-0.32345,0.20834,0.13036,-0.092956,0.17859,-0.17275,0.065188,-0.011227,-0.049391,0.0,0.0,0.0,0.0,-0.00096573,-0.0057175,-0.0083845,-0.039695,-0.20474,-0.53724,-0.96501,-0.82609,-1.339,-1.3986,-1.3161,-1.1784,-1.674,-1.5193,-1.4047,-1.4253,-1.5739,-1.5004,-1.2129,-0.53561,-0.27484,-0.26395,-0.92264,-0.68939,-0.74899,-0.65778,-0.53585,-0.49876,-0.48147,-0.50487,-0.43218,-0.33345,-0.38093,0
116.51,0.76719,0.060489,0.30247,-5.8995,0.47823,0.1214,-0.22564,1.3185,0.54246,0.17007,-8.4515,2.7028,-1.3233,0.9157,-0.4393,-0.19989,-0.63561,-0.32033,0.21994,0.22367,-0.29609,0.23811,-0.11567,-0.17269,0.050457,0.10074,-0.23812,0.14836,0.17738,-0.16882,0.17171,-0.15263,0.056071,-0.049927,0.0073537,0.0,0.0,0.0,0.0,0.00071852,0.0033615,0.0041403,0.016213,0.15998,0.55486,1.3099,1.8462,1.763,1.342,0.93691,1.0415,0.88519,0.66216,1.2494,1.4617,1.3848,1.3566,1.4726,0.39855,0.25796,-0.31307,-1.0318,-0.789,-0.84731,-0.77023,-0.61715,-0.53948,-0.50843,-0.5206,-0.40482,-0.29863,-0.32838,0
232.47,0.88235,0.091512,0.28747,3.4231,0.27957,0.11241,-0.24736,1.419,0.45453,0.011842,-6.9344,2.8878,-0.87814,0.88783,-0.72609,0.027556,-0.20878,-0.19464,0.35366,-0.2969,0.336,-0.15267,0.023537,0.061673,-0.091064,0.042569,-0.026977,0.03867,-0.034136,0.033373,-0.04161,0.039878,-0.033829,0.012837,0.031961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062279,0.0031431,0.010865,0.00053573,-0.014677,0.056768,0.66777,0.58176,0.17303,-0.57244,-0.81526,0.9146,0.20237,-0.60778,0.073227,0.31518,-0.98274,-0.63471,-1.6805,-1.4478,-1.2565,-0.95519,-0.73289,-0.47934,-0.23851,-0.073006,0.071209,0.13454,0.18746,0
230.46,0.84917,0.028258,0.11141,6.2901,0.71124,0.12242,-0.27198,1.5058,0.44667,0.0069327,-7.1203,2.4743,-0.33195,0.74369,-0.59693,0.17864,-0.04167,-0.28307,0.17394,-0.082784,0.11014,-0.085383,0.0045153,0.088446,-0.11998,0.072535,-0.049339,0.030023,0.02575,-0.022196,-0.029658,0.040522,-0.026394,0.017705,0.019808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057332,0.018824,-0.0023331,-0.040615,-0.23068,-0.51708,-0.78464,-0.321,-0.55283,-0.59281,0.62686,-1.1673,-0.79636,-0.6955,-0.8071,-0.39926,-0.63508,-0.56847,-1.6568,-1.4484,-1.246,-0.97806,-0.76073,-0.53574,-0.2874,-0.13266,0.0052825,0.11152,0.16545,0
227.02,0.89669,0.037363,0.13634,6.053,0.67215,0.12777,-0.24678,1.4563,0.45713,0.005156,-6.888,2.6338,-0.62263,0.82407,-0.55828,0.12314,-0.066874,-0.2861,0.23245,-0.18711,0.19641,-0.10036,-0.017298,0.13091,-0.16032,0.11907,-0.083933,0.036503,0.036436,-0.055546,0.026037,-0.010018,0.0013343,0.0053796,0.024787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00056543,-0.0034435,-0.038775,-0.10081,-0.085702,-0.20307,-0.97237,-0.65151,-0.51268,0.071572,0.84334,-0.51748,-0.64834,-0.16265,-0.73614,-0.30746,0.3751,-0.61737,-1.717,-1.4579,-1.2726,-0.98793,-0.7436,-0.49973,-0.26289,-0.10817,0.051801,0.13657,0.17893,0
225.04,0.74564,0.1106,0.35047,5.3651,0.29275,0.11717,-0.28176,1.4509,0.47041,0.0094298,-7.3769,2.3866,-0.41884,0.63242,-0.42271,0.18488,-0.059686,-0.11765,0.068921,-0.083697,0.040807,-0.0087165,-0.0083457,0.073743,-0.11594,0.048816,-0.01949,0.0063245,0.031156,-0.0041788,-0.029005,0.016516,-0.011985,0.026929,-0.0053028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041238,-0.0034218,-0.0092257,0.00099268,0.04653,0.13195,0.16279,0.53889,0.50819,0.44021,-0.059912,-0.32838,0.47464,0.66852,0.98296,0.23696,0.41432,0.33555,-0.51794,-1.602,-1.3815,-1.2174,-0.96669,-0.77232,-0.56121,-0.33751,-0.19053,-0.057287,0.04148,0.098567,0
